product_id,rating,pros,cons,text,date,text_only_rating,similarity_to_others,lack_of_specifics,superlative_ratio,ad_cliche_ratio,generic_word_ratio,red_flags,green_flags,label
90612442,1,ПЛОХОЕ КАЧЕСТВО,,,"05 апреля, 00:55",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,5,Спасибо! За такие деньги стол супер,,,"04 апреля, 20:28",0,0.2222,1.0,0.0521,0.0,0.0,0,4,0
90612442,5,собирается быстро,можно было понадежнее крепления делать,,"04 апреля, 19:32",0,0.0312,1.0,0.0,0.0,0.0,0,5,0
90612442,4,"Очень хлюпенький стол, но за такую цену большего ожидать не стоит. Выглядит красиво",,,"04 апреля, 16:57",0,0.1875,1.0,0.0357,0.0,0.0,0,6,0
90612442,5,"УДОБСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"04 апреля, 16:35",0,1.0,1.0,0.0,0.0,0.0,1,4,0
90612442,5,"Отличный стол, уже такой второй у меня",,,"04 апреля, 15:30",0,0.2857,0.875,0.0,0.0,0.125,0,3,0
90612442,5,Спасибо большое продавцу стол отличный рекомендую,,,"04 апреля, 14:34",0,0.3333,1.0,0.0,0.7143,0.1429,1,2,0
90612442,3,,,"Покупали для мамы, в использовании со временем стол шатается, не устойчив. Надо додумывать и усиливать конструкцию.","04 апреля, 14:11 · Дополнен",0,0.0556,1.0,0.0,0.0,0.0,0,6,0
90612442,5,"КАЧЕСТВО, ПРОСТАЯ СБОРКА",,,"04 апреля, 13:32",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,3,"Вид норм,",Есть сколы и не обработаны ни чем торцы!,,"04 апреля, 13:12",0,0.0833,1.0,0.0333,0.0,0.0,0,6,0
90612442,5,Лёгкая доступная сборка,,Все ок,"04 апреля, 09:39",0,0.0909,1.0,0.0,0.0,0.0,0,5,0
90612442,4,КАЧЕСТВО,,,"04 апреля, 09:30",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,2,,"Тяжело собирать, пришлось вызвать специалиста",,"04 апреля, 07:43",0,0.025,1.0,0.0,0.0,0.0,0,5,0
90612442,5,Отличный,"Будьте осторожны, очень острые углы))))",,"04 апреля, 07:21",0,0.125,1.0,0.0625,0.0,0.125,0,3,0
90612442,5,Все хорошо,,,"04 апреля, 06:46",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,4,За такую цену прекрасный стол на кухню,,,"03 апреля, 20:57",0,0.25,1.0,0.0625,0.0,0.0,0,3,0
90612442,3,ПЛОХОЕ КАЧЕСТВО,,,"03 апреля, 17:14",0,1.0,1.0,0.0,0.0,0.0,3,4,1
90612442,2,,,"Стол, шаткий, в","03 апреля, 14:30 · Дополнен",0,0.0217,1.0,0.0,0.0,0.0,1,5,0
90612442,5,За такую стоимость стол конечно на 3 балла из 5 . Лучше доплатить и купить по качественнее стол.,"В комплектации очень не качественные болты которые стираються при вкручивании , хорошо что у нас были качественные свои болты , недостаточно подпятников такое ощущение что не доложили их в комплекте .",,"03 апреля, 13:54",0,0.0408,1.0,0.0111,0.0,0.0,0,6,0
90612442,5,"РАЗМЕР, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"03 апреля, 11:47",0,1.0,0.8333,0.0,0.0,0.0,1,4,0
90612442,5,Качество,,"Даже не ожидала за такую цену такой столик ,брала в гостевой летний домик","03 апреля, 06:26",0,0.1333,1.0,0.0,0.0,0.0,0,6,0
90612442,2,,,"Сразу не взглянули. Смотрите сразу. Распечатали, а там брак. Фото могу предоставить. Угол разбит. Ножки ободранные.","02 апреля, 20:57 · Дополнен",0,0.0217,1.0,0.0,0.0,0.0,0,6,0
90612442,5,Недорого и мило,,,"02 апреля, 18:51",0,0.0,1.0,0.0,0.0,0.0,1,5,0
90612442,3,,"Один угол сбит немного,заметила только дома(",,"02 апреля, 16:31",0,0.0625,1.0,0.0,0.0,0.0,0,5,0
90612442,5,Нормально выглядит,,Все нормально,"02 апреля, 13:54",0,0.25,1.0,0.0,0.0,0.0,0,4,0
90612442,5,"Стол берем уже второй,все супер и сборка легкая)",,,"02 апреля, 12:48",0,0.1,0.9,0.0,0.0,0.0,0,5,0
90612442,2,,"Слабый и некачественный,углы побитые",,"02 апреля, 11:25",0,0.0,1.0,0.0,0.0,0.0,0,5,0
90612442,2,ПЛОХОЕ КАЧЕСТВО,,,"02 апреля, 11:09",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,5,,,"удобный в сборке, инструкция если разобраться понятная,стол устойчивый","02 апреля, 10:34",0,0.0909,1.0,0.0,0.0,0.0,0,5,0
90612442,2,ПЛОХОЕ КАЧЕСТВО,Кривой весь,,"02 апреля, 09:54",0,0.5,1.0,0.0,0.0,0.0,0,4,0
90612442,4,"КАЧЕСТВО, ПРОСТАЯ СБОРКА",,,"02 апреля, 08:32",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,3,,,"Хлипкий , но за такую сумму нормально","02 апреля, 07:46",0,0.1429,1.0,0.0,0.0,0.0,0,5,0
90612442,5,"Красивый, лёгкий",,,"01 апреля, 23:31",0,0.3333,1.0,0.0,0.0,0.0,1,4,0
90612442,2,Цвет,Очень хлипкий,"Странная сборка, саморезы как из бумаги, моментально слизало головку, оверстия для них сделаны очень близко к стенке из-за чего прикручивать пришлось под углом, а из-за того что бумажные саморезы, они моментально слизались","01 апреля, 22:20",0,0.0541,0.9744,0.0256,0.0,0.0,0,6,0
90612442,5,Замечательный,,,"01 апреля, 22:19",0,0.5,1.0,0.25,0.0,0.0,2,3,1
90612442,5,"РАЗМЕР, КАЧЕСТВО, УДОБСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"01 апреля, 22:15",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,1,,,"Стол быстро разшотался, ножки разъехались в разные стороны, не надёжный стол","01 апреля, 20:36",0,0.125,1.0,0.0,0.0,0.0,0,6,0
90612442,5,Хорошие качественные,,,"01 апреля, 18:24",0,0.0,1.0,0.0,0.0,0.3333,2,4,1
90612442,1,,,"Очень шаткий. Ножка сама массивная - тяжёлая, из двух досок одна - крепится к столешнице ОДНИМ винтиком. Самая неприятная покупка за всё время на данном маркете! Никому не советую приобретать! Теперь хоть гвоздями соткой сверху столешницы прямо в ножки загонять по три гвоздя! Отвратительно!","01 апреля, 18:24 · Дополнен",0,0.0222,1.0,0.0463,0.119,0.0238,1,5,0
90612442,5,"ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",Скол небольшой на столе,"Пришло все в наборе ! Стол нормальный для своей цены , небольшой скол ,но не буду звезду убирать , легкая сборка","01 апреля, 15:22",0,0.1481,1.0,0.0132,0.0,0.0357,0,6,0
90612442,5,"ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"01 апреля, 13:43",0,1.0,1.0,0.0,0.0,0.0,1,4,0
90612442,2,,"Тяжёлая сборка, очень хлипкий, клеить ещё надо",,"01 апреля, 12:47",0,0.125,1.0,0.0625,0.0,0.0,0,4,0
90612442,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБСТВО, РАЗМЕР, ПРОСТАЯ СБОРКА",,,"01 апреля, 11:33",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,4,,,Я тоже надеюсь что ваша мебель прослужит долго,"01 апреля, 09:44 · Дополнен",0,0.0,1.0,0.0,0.0,0.0,0,5,0
90612442,5,Отличный стол за свои деньги!,,,"01 апреля, 07:38",0,0.8,1.0,0.0595,0.0,0.1667,2,2,1
90612442,5,Всё хорошо.,,Хороший столик.,"01 апреля, 04:57",0,0.25,1.0,0.0,0.0,0.4,1,3,0
90612442,2,"БРАК, ПЛОХОЕ КАЧЕСТВО",,,"31 марта, 23:44",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,5,Понравилось все отлично собрали быстро.,,,"31 марта, 20:30",0,0.2222,1.0,0.0,0.0,0.1667,1,4,0
90612442,5,Отличный стол,,,"31 марта, 19:59",0,1.0,1.0,0.0,0.0,0.3333,3,3,1
90612442,5,Классный стол,Все так,Можно брать,"31 марта, 19:41",0,0.2857,1.0,0.0,0.0,0.125,0,3,0
90612442,5,,,"Стол пришел быстро, хорошо упакован все целое стол устойчивый красивый,рекомендую.","31 марта, 19:07",0,0.3077,1.0,0.0,0.4545,0.0,1,3,0
90612442,5,,,"Стол пришел быстро все целое, стол красивый советую.","31 марта, 19:01",0,0.3077,1.0,0.0,0.625,0.0,1,3,0
90612442,5,Стол хороший.,Качество ДСП не совсем хорошее.,"Удобный, не сложно собрать если хорошо посмотреть инструкцию. Как временный вариант за свою цену хороший.","31 марта, 18:35",0,0.0833,1.0,0.0,0.0,0.125,0,5,0
90612442,5,,,👍👍,"31 марта, 18:08",0,0.0,1.0,0.0,0.0,1.0,2,4,1
90612442,5,,,👍👍👍,"31 марта, 18:07",0,0.0,1.0,0.0,0.0,1.0,2,4,1
90612442,5,Всё понравилось,,"Стол отличный. Подходит на маленькую кухню для двоих человек. Устойчивый, быстрая сборка. Пришел без дефектов. Выглядит качественно и красиво","31 марта, 15:37",0,0.087,1.0,0.0,0.0,0.1364,0,5,0
90612442,3,БРАК,Трещина на весь стол . Очень обидно.,,"31 марта, 13:49",0,0.2,1.0,0.0556,0.0,0.0,1,4,0
90612442,2,,"Очень хлипкая конструкция, пришлось укреплять самим. Больше письменный стол. Для кухни прям очень шаткий",,"31 марта, 13:45",0,0.1111,1.0,0.0667,0.0,0.0,0,5,0
90612442,5,За свои деньги очень даже приличный стол.,,,"31 марта, 12:55",0,0.2632,1.0,0.0625,0.0,0.0,0,3,0
90612442,2,ПЛОХОЕ КАЧЕСТВО,,,"31 марта, 11:08",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,5,Хороший стол легко собираеться,,,"31 марта, 11:01",0,0.6,1.0,0.0,0.0,0.2,2,3,1
90612442,5,Норм за такие деньги. Взяла как временный вариант,,,"31 марта, 10:41",0,0.1818,1.0,0.0,0.0,0.0,0,5,0
90612442,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО",,,"31 марта, 09:17",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,1,Доставка,Хлипкий. После сборки весь шатается.,Не советую,"31 марта, 07:46",0,0.1818,1.0,0.0,0.5,0.0,1,4,0
90612442,5,Хороший прочный стол,,,"30 марта, 21:26",0,0.3333,1.0,0.0,0.0,0.25,2,3,1
90612442,1,,"Отсутствовала фурнитура. Производитель предлагает отправить СДЭКом, но для Беларуси это долго и не везде есть пункты.",,"30 марта, 21:20",0,0.05,1.0,0.0,0.0,0.0,0,6,0
90612442,5,Супер,,,"30 марта, 15:04",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,5,,,"Стол красивый, на кухне смотрится отлично.","30 марта, 13:06 · Дополнен",0,0.1,1.0,0.0,0.0,0.0,0,5,0
90612442,5,ПРОСТАЯ СБОРКА,,,"30 марта, 11:39",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,4,"ВНЕШНИЙ ВИД, КАЧЕСТВО, ПРОСТАЯ СБОРКА",,Нужно пересмотреть крепления к столешнице,"30 марта, 09:47",0,0.5,1.0,0.0,0.0,0.0,0,5,0
90612442,4,"РАЗМЕР, УДОБСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"30 марта, 08:44",0,1.0,0.8571,0.0,0.0,0.0,1,4,0
90612442,4,"Обычный стол, за такие деньги - весьма неплохо!","Не доложили 1 болт, поэтому не собрали сразу. Вот это испортило все впечатление",Не экономьте на комплектующих,"30 марта, 08:36",0,0.1154,1.0,0.0137,0.0,0.0,0,6,0
90612442,5,ПРОСТАЯ СБОРКА,,,"30 марта, 00:04",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,5,Цена-качество,,,"29 марта, 19:12",0,0.5,1.0,0.0,0.0,0.0,1,4,0
90612442,5,Красота,,,"29 марта, 14:18",0,0.05,1.0,0.0,0.0,0.0,1,5,0
90612442,3,"Стол хороший, качественный",Не положили детали для сборки стола,,"29 марта, 12:49",0,0.2,1.0,0.0,0.0,0.0909,1,6,0
90612442,1,БРАК,Пришел бракованный,,"29 марта, 12:39",0,0.25,1.0,0.0,0.0,0.0,0,4,0
90612442,1,,"Сломался, как только поставил его на пол шуруты не выдержали",,"29 марта, 11:57",0,0.0,1.0,0.0,0.0,0.0,0,6,0
90612442,5,Всё супер,,,"29 марта, 10:37",0,0.5,1.0,0.0,0.0,0.3333,2,3,1
90612442,3,"цвет, внешний вид, скорость доставки, размер",1. Не доложили одну деталь 2. Через чур хлипкий. Думаю надолго не хватит.,"Я понимаю бюджетный стол, но даже походные столы крепче, чем этот. Детский стол, чисто поиграть, или пару раз посидеть за ним, потом развалится","29 марта, 10:26",0,0.0612,0.9524,0.0,0.0,0.0,0,6,0
90612442,5,Всё легко собрала минут за 20. Спасибо,,,"28 марта, 23:12",0,0.1667,1.0,0.0,0.0,0.1429,0,4,0
90612442,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБСТВО, РАЗМЕР, ПРОСТАЯ СБОРКА",,,"28 марта, 22:24",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,5,"Быстрая доставка,легкая сборка",,,"28 марта, 21:12",0,0.2,1.0,0.0,0.0,0.0,1,5,0
90612442,5,,,Толик собрали всё нормально самое приятное - Это цена,"28 марта, 21:01",0,0.0667,1.0,0.0,0.0,0.125,0,4,0
90612442,4,Стол нормальный но шурупы открутились и теперь болтается в разные стороны,,,"28 марта, 20:44",0,0.1176,1.0,0.0,0.0,0.0833,0,6,0
90612442,5,"Очень довольна покупкой кухонного стола! Выглядит стильно, отлично вписался в интерьер. Собрала без проблем — инструкция понятная, все детали на месте. Поверхность устойчива к небольшим царапинам, за полгода эксплуатации никаких дефектов. Доставка вовремя, упаковка надёжная. Однозначно рекомендую!",,,"28 марта, 20:40",0,0.0612,1.0,0.0296,0.4054,0.0,1,5,0
90612442,5,"Отличный компактный стол то, что нужно, все сборочные детали на месте 🔥 За свои деньги 🫰 топ",,,"28 марта, 18:11",0,0.1765,1.0,0.0,0.0,0.0625,0,6,0
90612442,3,,,"Сам стол неплохой за такие деньги, но пришёл с биты углом. Поэтому отказ. Проверяйте в пункте выдачи","28 марта, 18:01",0,0.1053,1.0,0.0,0.0,0.0588,0,6,0
90612442,5,Стол пришёл в срок. Хорошо упакован. Всё целое. Собрали быстро. Всё отлично 👌,,,"28 марта, 16:28",0,0.2174,1.0,0.0,0.0,0.1538,1,5,0
90612442,2,,пришел с трещинами и на краю был сильный скол,,"28 марта, 16:26",0,0.0833,1.0,0.0,0.0,0.0,0,5,0
90612442,4,"Я доработала данный стол уголками к столешнице и доп пазьемы доя ножек , а так собирается легко, ножки",,,"28 марта, 13:16",0,0.0588,1.0,0.0,0.0,0.0,0,6,0
90612442,2,НЕПОЛНЫЙ КОМПЛЕКТ,,Хоть и упаковка была целой столешница повреждена,"28 марта, 13:16",0,0.1667,1.0,0.0,0.0,0.0,0,5,0
90612442,3,,"Слишком хлипкий, пришлось самому довести до ума",,"28 марта, 12:58",0,0.3333,1.0,0.0,0.0,0.0,0,4,0
90612442,4,"Стол очень понравился, но отказ. Перезаказала. При трассировке отбили очень сильно угол стола",,,"28 марта, 09:44",0,0.2308,1.0,0.0714,0.0,0.0714,0,5,0
90612442,5,"РАЗМЕР, КАЧЕСТВО, УДОБСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"28 марта, 07:40",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,1,ПЛОХОЕ КАЧЕСТВО,,,"27 марта, 23:04",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,3,Шатается ножки,,,"27 марта, 23:01",0,0.0,1.0,0.0,0.0,0.0,1,5,0
90612442,5,"КАЧЕСТВО, УДОБСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"27 марта, 20:31",0,1.0,1.0,0.0,0.0,0.0,1,4,0
90612442,1,,,"Угол стола отбитый,смотрится не красиво","27 марта, 20:00",0,0.0769,1.0,0.0,0.0,0.0,0,5,0
90612442,4,"ВНЕШНИЙ ВИД, УДОБСТВО, ПРОСТАЯ СБОРКА","Стол сам по себе хлипкий,покупайте сразу ещё саморезы чтоб при сборке скрепить дополнительно,я ещё проклеил все соединения клеем для дерева дополнительно,для лучшей надёжности соединения деталей",,"27 марта, 19:50",0,0.1471,1.0,0.0,0.0,0.0,0,6,0
90612442,5,"Все в порядке, доехало вовремя, собрали без проблем",,,"27 марта, 12:38",0,0.125,1.0,0.0,0.0,0.0,0,5,0
90612442,3,"Стол в целом не плохой ,взяли второй раз уже ,но сколы по столу в этот раз это ппц",Сколы на углах,Пришел со сколом и на углах,"27 марта, 02:46",0,0.0968,0.9655,0.0,0.0,0.0,1,6,0
90612442,3,Красивый стол,В наборе не хватает конферматов и шурупов,,"26 марта, 22:42",0,0.2,1.0,0.0,0.0,0.0,0,6,0
90612442,5,,,Стол отличный собрала быстро никаких заморочек все просто и понятно. Благодарю,"26 марта, 22:20",0,0.0667,1.0,0.0,0.0,0.0909,0,6,0
90612442,5,Всё устроило,,,"26 марта, 21:05",0,0.5,1.0,0.0,0.0,0.3333,2,3,1
90612442,5,Легко собирается,"Не устойчивый, и начали разъезжаться ножки",В целом не плохой за исключением выше мной отмеченного.,"26 марта, 17:27",0,0.1154,1.0,0.0,0.0,0.0,1,6,0
90612442,1,Только цена,"Пришел без фурнитуры, коробка была целая, пакет вывалиться не мог, благо продавец отправил ее на сдек. Сегодня дошли руки собрать его, максимально плохой крепеж, присоединение ножек к столешнице огромный геморрой, самое ужасное это присоединение каркаса к ножкам, просто сделайте 8 дырочек в ножках и решится все, но нет, пришлось вручную отверткой (дрели нет к сожалению, да и в инструкции она не указана как необходимость) делать эти 8 дырок, шурупы слизываются, закручиваются криво и из за этого ножки шатает как пьяницу по улице.",Добавьте к сумме 1.5к и купите другой стол,"26 марта, 16:53",0,0.0182,1.0,0.0,0.0,0.0,0,6,0
90612442,1,"Я никогда не пишу плохих отзывов но тут пройти мимо невозможно. Стол полная шляпа, он весь шатается. Стянуть его нереально. Мучаюсь с ним два дня, в итоге вынесли на помойку. Не третье свои деньги и время, лучше рассмотрите вариант подороже.",,,"26 марта, 16:04",0,0.0345,1.0,0.0,0.0,0.0,0,6,0
90612442,5,"КАЧЕСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"26 марта, 12:36",0,1.0,1.0,0.0,0.0,0.0,1,4,0
90612442,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБСТВО, РАЗМЕР, ПРОСТАЯ СБОРКА",,,"26 марта, 11:50",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,5,Для 4х человек то что надо,,,"26 марта, 06:48",0,0.2857,1.0,0.0,0.0,0.0,0,4,0
90612442,5,Всё четка,,,"25 марта, 23:15",0,0.5,1.0,0.0,0.0,0.3333,2,3,1
90612442,5,"Удобный, крепкий стол для маленького пространства идеален и цвет симпатичный",,,"25 марта, 22:09",0,0.0909,0.9091,0.0,0.0,0.0,0,6,0
90612442,5,,,Легкая сборка очень красивый за такую цену находка просто рекомендую!,"25 марта, 22:04",0,0.2,1.0,0.0862,0.5,0.0,1,3,0
90612442,5,"РАЗМЕР, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"25 марта, 20:24",0,1.0,0.8333,0.0,0.0,0.0,1,4,0
90612442,2,ПЛОХОЕ КАЧЕСТВО,"Детали все хрупкие, пришлось половину на клей",Не советую. Лучше за такие деньги нормальный купить,"25 марта, 19:59",0,0.1579,1.0,0.0,0.2632,0.0526,1,5,0
90612442,5,Стол шикарный за эти деньги 😍😍😍😍,,,"25 марта, 17:58",0,0.25,1.0,0.0833,0.0,0.0,0,3,0
90612442,5,Отличные столы . Беру уже шестой стол для хостела. Но немного пришлось укрепить и с низу торцы промазать герметиком.,,,"25 марта, 16:59",0,0.0435,1.0,0.0,0.0,0.0,0,6,0
90612442,3,Качество,"Сделано плохо,шатается",,"25 марта, 16:21",0,0.2,1.0,0.0,0.0,0.0,0,5,0
90612442,5,"КАЧЕСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"25 марта, 15:47",0,1.0,1.0,0.0,0.0,0.0,1,4,0
90612442,1,Нечего,Получили вот такую красоту,,"25 марта, 12:57",0,0.0625,1.0,0.0,0.0,0.0,0,5,0
90612442,1,Цена,"Стол уже был упакован в таком виде, потому что внешне упаковка не была повреждена","Очень жаль, что продавец упаковывает уже бракованный/поврежденный товар","25 марта, 11:41",0,0.0741,1.0,0.0192,0.0,0.0,0,6,0
90612442,2,,Очень хлипкий и не надежный,,"25 марта, 10:47",0,0.4,1.0,0.0833,0.0,0.0,0,3,0
90612442,5,Стол хорошо упакован. Детали все. Легко и быстро собирается. Рекомендую,,,"25 марта, 10:23",0,0.1429,1.0,0.0,0.4545,0.0,1,5,0
90612442,5,,,"Стол шикарный собрали за 15 минут. Единственное я невнимательно посмотрела, он матовый.","25 марта, 09:39",0,0.0714,1.0,0.0455,0.0,0.0,0,6,0
90612442,5,О личный столик,,,"25 марта, 09:37",0,0.0,1.0,0.0,0.0,0.0,1,5,0
90612442,4,,Скол на столешницы,,"24 марта, 21:09",0,0.1667,1.0,0.0,0.0,0.0,1,5,0
90612442,5,Нормальный столик.,,,"24 марта, 20:46",0,0.25,1.0,0.0,0.0,0.3333,2,3,1
90612442,4,"Внешний вид нормальный, конструкция хлипоката, у шурупов мвзос слетели грани, когда пытался закрутить их шуруповертом",,,"24 марта, 20:02",0,0.1333,1.0,0.0,0.0,0.0625,0,6,0
90612442,1,,Стол вообще фигня полная не устойчивый шатается не рекомендую,,"24 марта, 19:23",0,0.1818,1.0,0.0,0.5,0.0,2,4,1
90612442,1,"БРАК, ПЛОХОЕ КАЧЕСТВО","Угол крышки стола просто в отвратительном состоянии, коробка вся побита помята и с дырами, возврат делать не хотят",,"24 марта, 19:21",0,0.1379,1.0,0.0,0.0,0.0,0,6,0
90612442,3,,Качество не очень,,"24 марта, 18:25",0,0.6667,1.0,0.125,0.0,0.0,3,3,1
90612442,5,УДОБСТВО,,,"24 марта, 16:29",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,3,"Красиво смотрится, цена","Острые углы, хлипкий","В целом за свои деньги пойдет, для укрепления вкрутили еще несколько саморезов","24 марта, 14:22",0,0.0952,1.0,0.0,0.0,0.0,0,6,0
90612442,5,"Отличный стол для небольшой кухни, рекомендую!",,,"24 марта, 13:54",0,0.3333,1.0,0.0424,0.7143,0.1429,1,2,0
90612442,5,"Стол хороший.пришло все целое ,мы довольны только на пришлось столешницу снизу прикручивать уголками по периметру так надёжней.",,,"24 марта, 13:04",0,0.1053,1.0,0.0,0.0,0.0526,0,6,0
90612442,5,"Стол изумительный, рекомендую 🫰",,,"24 марта, 08:46",0,0.25,1.0,0.0,1.0,0.0,1,3,0
90612442,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБСТВО, РАЗМЕР, ПРОСТАЯ СБОРКА",,,"24 марта, 05:28",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБСТВО, РАЗМЕР, ПРОСТАЯ СБОРКА",,,"23 марта, 19:22",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,3,"Скол угла ,видимо швыряли при транспортировке.",,,"23 марта, 18:09",0,0.0625,1.0,0.0,0.0,0.0,0,5,0
90612442,5,Хороший стол,,Стол отличный! Но есть минус (он у всех столов такой формы) оооочень острые углы! Лучше сразу приобрести накладки на углы)))),"23 марта, 16:37",0,0.0909,1.0,0.0331,0.0,0.087,0,6,0
90612442,4,"Брал за 800 рэ со скидкой с бонусами, можно хранить на нем тарелки, чаи и прочее. Довольно симпатичный внешний вид","Во- первых довольно хлипкий. На нем только кушать, что-то нарезать или ставить духовку/печь не стоит. Во-вторых проблема со сборкой. Там нужен шуруповерт, одной отверткой не справиться, т.к. требуется вкручивать саморезы прямо в стол, пока собирал в ручную чуть глаза на лоб не полезли","В целом стол как стол, в мебельных магазинах он же стоит в 2 раза дороже, лучше выбрать что-то прочнее, но и так сойдет","23 марта, 16:34",0,0.0227,1.0,0.0,0.0,0.0,0,6,0
90612442,2,"Полное г.....,весь шатаеться, ели скрестили дополнительными болтами,его страшно трогать,развалится",,,"23 марта, 16:19",0,0.0,1.0,0.0,0.0,0.0,0,5,0
90612442,5,"Стол хороший устойчивый , собирается легко",,,"23 марта, 15:37",0,0.3333,1.0,0.0,0.0,0.1667,1,3,0
90612442,5,"Нормальный стол, хилпкий правда, пришлось 4 уголка купить за 150р и скрепить",,,"23 марта, 15:29",0,0.1818,1.0,0.0,0.0,0.0909,0,6,0
90612442,5,Классный стол🔥,,,"23 марта, 15:27",0,1.0,1.0,0.0,0.0,0.3333,3,3,1
90612442,2,,"Хлюпенький совсем,весь шатается",,"23 марта, 12:27",0,0.2,1.0,0.0,0.0,0.0,1,5,0
90612442,5,РАЗМЕР,,,"23 марта, 10:58",0,1.0,0.5,0.0,0.0,0.0,2,4,1
90612442,5,Цена качество соответствует,Минусов не обнаружил за свою цену,Симпатичный столик за небольшие деньги,"23 марта, 10:07",0,0.1333,1.0,0.0,0.0,0.0,0,6,0
90612442,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО",,"Отличный стол,очень довольна покупкой!!!Смотрится стильно","23 марта, 09:47",0,0.3,1.0,0.127,0.4545,0.0909,2,2,1
90612442,5,"КАЧЕСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"23 марта, 00:03",0,1.0,1.0,0.0,0.0,0.0,1,4,0
90612442,1,ПЛОХОЕ КАЧЕСТВО,,,"22 марта, 22:33",0,1.0,1.0,0.0,0.0,0.0,2,4,1
90612442,5,"РАЗМЕР, КАЧЕСТВО, УДОБСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"22 марта, 21:43",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,5,"РАЗМЕР, КАЧЕСТВО, УДОБСТВО, ВНЕШНИЙ ВИД, ПРОСТАЯ СБОРКА",,,"22 марта, 21:24",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,5,Пришло во время.,"Есть небольшие недочёты. Один производственный. На столешнице с внутренней стороны небольшой то-ли скол, то ли царапина... И при перевозке явно стукнули угол. При упаковке нужно укреплять углы.","Сборка простая, качество хорошее. Все понравилось","22 марта, 20:01",0,0.0465,1.0,0.0,0.0,0.0513,0,6,0
90612442,5,"УДОБСТВО, РАЗМЕР",,,"22 марта, 19:52",0,0.5,0.6667,0.0,0.0,0.0,1,4,0
90612442,4,ВНЕШНИЙ ВИД,,"Качество не очень,когда закручиваешь шурупы,чуть сильнее сразу крошиться,боишься пережать,немного шатаеться,пришлось укреплять ножки еще дополнительно шурупами,а так когда собрали смотриться красиво","22 марта, 19:26",0,0.1071,1.0,0.0172,0.0,0.0,0,6,0
90612442,3,ПЛОХОЕ КАЧЕСТВО,,,"22 марта, 19:15",0,1.0,1.0,0.0,0.0,0.0,3,4,1
90612442,5,"К сожалению пришлось отказаться от товара, ошиблась с пунктом доставки.",,,"22 марта, 18:47",0,0.0333,1.0,0.0,0.0,0.0,0,6,0
90612442,5,"ВНЕШНИЙ ВИД, КАЧЕСТВО, УДОБСТВО, РАЗМЕР, ПРОСТАЯ СБОРКА",,,"22 марта, 17:39",0,1.0,0.875,0.0,0.0,0.0,1,4,0
90612442,5,,,Хороший стол,"22 марта, 14:46",0,1.0,1.0,0.0,0.0,0.5,3,3,1
